experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-zenotravel-off-923500475-a30-policy-e0095,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812667,20755765,95,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:37,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812667_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0095.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0099,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812668,20755765,99,preserve3_term_zenotravel_off_learning_curve;preserve3_term_zenotravel_off_final_policy,COMPLETED,00:10:36,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812668_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0099.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0000,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812669,20755766,0,preserve3_term_zenotravel_off_learning_curve;preserve3_term_zenotravel_off_validation_selected_policy,COMPLETED,00:10:44,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812669_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0000.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0005,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812670,20755766,5,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:42,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812670_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0005.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0010,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812671,20755766,10,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:07:45,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812671_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0010.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0015,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812672,20755766,15,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:12:03,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812672_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0015.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0020,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812673,20755766,20,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:13:06,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812673_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0020.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0025,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812674,20755766,25,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:12:09,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812674_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0025.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0030,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812675,20755766,30,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:11:45,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812675_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0030.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0035,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812676,20755766,35,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:38,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812676_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0035.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0040,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812677,20755766,40,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:13:00,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812677_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0040.txt
,preserve3-term-zenotravel-off-1073581256-a30-policy-e0045,zenotravel,stage2,off,1073581256,pw_kmin3,,,,20812678,20755766,45,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:13:55,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812678_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s1073581256_K0_P3T_zenotravel_off_src20755766_e0045.txt
