job_id,instance_number,instance_path,status,hit_goal,steps,elapsed_seconds,evaluation_signature,source_evaluation_log,source_completion_ledger
20755805,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,True,28,51.35954189859331,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,True,38,74.17331790924072,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,True,45,75.77125976793468,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,10,../problems/numeric/counters/vanilla/fz_instance_11.pddl,success,True,55,104.6775414943695,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,11,../problems/numeric/counters/vanilla/fz_instance_12.pddl,success,True,66,125.40138395130634,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,12,../problems/numeric/counters/vanilla/fz_instance_13.pddl,success,True,78,163.953703019768,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,13,../problems/numeric/counters/vanilla/fz_instance_14.pddl,success,True,91,184.8422312606126,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,14,../problems/numeric/counters/vanilla/fz_instance_15.pddl,success,True,105,229.53308757580817,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,15,../problems/numeric/counters/vanilla/fz_instance_16.pddl,success,True,120,300.49030760861933,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,16,../problems/numeric/counters/vanilla/fz_instance_17.pddl,success,True,136,320.39813851751387,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,17,../problems/numeric/counters/vanilla/fz_instance_18.pddl,success,True,155,408.68874993920326,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,18,../problems/numeric/counters/vanilla/fz_instance_19.pddl,success,True,173,464.1483485456556,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,19,../problems/numeric/counters/vanilla/fz_instance_20.pddl,success,True,190,609.4551165401936,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,20,../problems/numeric/counters/vanilla/fz_instance_21.pddl,success,True,214,730.8369478285313,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,21,../problems/numeric/counters/vanilla/fz_instance_22.pddl,success,True,231,778.9712540563196,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755805,22,../problems/numeric/counters/vanilla/fz_instance_23.pddl,success,True,255,1345.6578192263842,db6e0c60b17f916372db5b01e2b31491be664c621e77b5bbfdca6556c38b03be,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-off-2011206605-unaware_20755805.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755805.jsonl
20755806,1,../problems/numeric/counters/vanilla/fz_instance_2.pddl,success,True,1,10.299606925807893,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,2,../problems/numeric/counters/vanilla/fz_instance_3.pddl,success,True,3,12.058287139050663,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,3,../problems/numeric/counters/vanilla/fz_instance_4.pddl,success,True,6,14.308074801694602,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,4,../problems/numeric/counters/vanilla/fz_instance_5.pddl,success,True,10,20.06971960887313,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,5,../problems/numeric/counters/vanilla/fz_instance_6.pddl,success,True,15,31.095952303148806,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,6,../problems/numeric/counters/vanilla/fz_instance_7.pddl,success,True,21,47.37657565297559,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,True,42,108.46672613779083,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,True,43,125.0276378239505,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,True,53,140.53672481514513,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,10,../problems/numeric/counters/vanilla/fz_instance_11.pddl,success,True,99,356.80174248013645,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,11,../problems/numeric/counters/vanilla/fz_instance_12.pddl,success,True,278,1370.9217771780677,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755806,12,../problems/numeric/counters/vanilla/fz_instance_13.pddl,success,True,730,7721.827993917745,6a9158b38b896fee093cfe0c780a16bd772e3fc87c70d67660ec5ff087eae19e,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-aware_20755806.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755806.jsonl
20755807,1,../problems/numeric/counters/vanilla/fz_instance_2.pddl,success,True,1,7.795230645686388,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,2,../problems/numeric/counters/vanilla/fz_instance_3.pddl,success,True,3,10.0549839399755,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,3,../problems/numeric/counters/vanilla/fz_instance_4.pddl,success,True,6,12.307519417256117,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,4,../problems/numeric/counters/vanilla/fz_instance_5.pddl,success,True,10,17.057090243324637,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,5,../problems/numeric/counters/vanilla/fz_instance_6.pddl,success,True,15,25.326336108148098,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,6,../problems/numeric/counters/vanilla/fz_instance_7.pddl,success,True,21,42.360259253531694,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,True,43,117.5428200494498,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,True,42,107.87050507590175,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,True,53,137.43315374478698,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,10,../problems/numeric/counters/vanilla/fz_instance_11.pddl,success,True,99,350.0806494895369,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,11,../problems/numeric/counters/vanilla/fz_instance_12.pddl,success,True,278,1288.886487364769,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755807,12,../problems/numeric/counters/vanilla/fz_instance_13.pddl,success,True,730,6857.492116674781,c0d31440941ff906952369a8515d14840894b43e9e149b3aba7a69dfff32c7d2,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-1963100312-unaware_20755807.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755807.jsonl
20755808,2,../problems/numeric/counters/vanilla/fz_instance_3.pddl,success,True,3,8.277682663872838,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,1,../problems/numeric/counters/vanilla/fz_instance_2.pddl,success,True,1,8.551378719508648,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,3,../problems/numeric/counters/vanilla/fz_instance_4.pddl,success,True,6,13.053673721849918,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,4,../problems/numeric/counters/vanilla/fz_instance_5.pddl,success,True,10,18.818104913458228,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,5,../problems/numeric/counters/vanilla/fz_instance_6.pddl,success,True,15,25.86505313590169,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,6,../problems/numeric/counters/vanilla/fz_instance_7.pddl,success,True,21,39.390574445948005,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,True,38,81.969965076074,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,True,54,141.8165642376989,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,True,71,206.1313039958477,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,10,../problems/numeric/counters/vanilla/fz_instance_11.pddl,success,True,136,485.10770984366536,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,11,../problems/numeric/counters/vanilla/fz_instance_12.pddl,success,True,228,834.2536112889647,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,12,../problems/numeric/counters/vanilla/fz_instance_13.pddl,success,True,528,3098.8480131179094,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755808,13,../problems/numeric/counters/vanilla/fz_instance_14.pddl,success,True,1105,9084.18876857683,13295f54754dac0e2b1e96b235271d2b1899bff28344ae4aafbe70fd3de608ad,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-aware_20755808.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755808.jsonl
20755809,1,../problems/numeric/counters/vanilla/fz_instance_2.pddl,success,True,1,8.035008027218282,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,2,../problems/numeric/counters/vanilla/fz_instance_3.pddl,success,True,3,10.548585521057248,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,3,../problems/numeric/counters/vanilla/fz_instance_4.pddl,success,True,6,13.055869580246508,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,4,../problems/numeric/counters/vanilla/fz_instance_5.pddl,success,True,10,20.325922541320324,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,5,../problems/numeric/counters/vanilla/fz_instance_6.pddl,success,True,15,28.33946622721851,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,6,../problems/numeric/counters/vanilla/fz_instance_7.pddl,success,True,21,41.62037597596645,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,True,38,83.2017145161517,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,True,54,132.85138487024233,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,True,71,188.29751748312265,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,10,../problems/numeric/counters/vanilla/fz_instance_11.pddl,success,True,136,446.9946807650849,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,11,../problems/numeric/counters/vanilla/fz_instance_12.pddl,success,True,228,756.862640007399,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,12,../problems/numeric/counters/vanilla/fz_instance_13.pddl,success,True,528,3368.1049663587473,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
20755809,13,../problems/numeric/counters/vanilla/fz_instance_14.pddl,success,True,1105,11584.570835629944,01c7eaef53d30ccd4f47380b302ccecda68bb7ea5dbfa3ebfa79dd9a77700ab8,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/horizon-counters-on-2011206605-unaware_20755809.out,/home/hersco/training_new_domains/2026-08-31/mcts_horizon_counters/completion/20755809.jsonl
