domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,instance,policy_status,search_status,outcome_stratum,policy_steps,search_steps,search_elapsed_seconds,policy_log,search_log,source_artifact,source_row
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,fixed,narrow_5x20,fz_instance_6.pddl,success,success,both_success,15,17,33.35,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,experiment_tracking/policy_mcts_instance_audit.csv,456
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,fixed,narrow_5x20,fz_instance_60.pddl,unclassified,unclassified,both_fail_outcome_only,,,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,experiment_tracking/policy_mcts_instance_audit.csv,457
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,fixed,narrow_5x20,fz_instance_7.pddl,success,success,both_success,21,21,38.12,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,experiment_tracking/policy_mcts_instance_audit.csv,458
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,fixed,narrow_5x20,fz_instance_8.pddl,success,success,both_success,28,30,43.9,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,experiment_tracking/policy_mcts_instance_audit.csv,459
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,fixed,narrow_5x20,fz_instance_9.pddl,success,success,both_success,36,40,79.72,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430109_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401258_e0101.txt,experiment_tracking/policy_mcts_instance_audit.csv,460
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_10.pddl,success,success,both_success,45,49,26.08,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,90
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_11.pddl,success,success,both_success,55,59,33.34,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,91
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_12.pddl,success,success,both_success,66,70,34.84,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,92
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_13.pddl,success,success,both_success,78,78,39.11,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,93
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_14.pddl,success,success,both_success,91,117,54.4,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,94
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_15.pddl,success,success,both_success,105,105,49.67,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,95
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_16.pddl,success,success,both_success,120,134,64.92,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,96
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_17.pddl,success,success,both_success,136,136,66.16,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,97
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_18.pddl,success,success,both_success,153,155,74.66,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,98
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_19.pddl,unclassified,success,policy_failure_search_success,,185,89.94,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,99
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_2.pddl,success,success,both_success,1,1,7.79,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,82
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_20.pddl,unclassified,success,policy_failure_search_success,,190,93.24,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,100
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_21.pddl,unclassified,success,policy_failure_search_success,,228,119.04,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,101
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_22.pddl,unclassified,success,policy_failure_search_success,,237,117.26,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,102
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_23.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,103
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_24.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,104
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_25.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,105
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_26.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,106
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_27.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,107
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_28.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,108
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_29.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,109
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_3.pddl,success,success,both_success,3,3,7.02,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,83
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_30.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,110
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_31.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,111
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_32.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,112
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_33.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,113
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_34.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,114
counters,stage1_validation_selected,off,1963100312,src20401258_e0101,pw,pw70_kmin3,fz_instance_35.pddl,unclassified,timeout,both_fail_outcome_only,,-1,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428710_Ev_counters_counters_orig_novh_c.1_s1963100312_SR10P_src20401258_e0101.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw70-kmin3-counters-off-1963100312-s1_20755794.out,experiment_tracking/mcts_progressive_widening_cross_domain/pw70_followup_instances_20260904.csv,115
