evaluation_job_id,source_training_job_id,domain,value_head,seed,epoch,successes,total,source_evaluation_log
20450673,20401205,drone,on,923500475,105,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450673_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0105.txt
20450674,20401205,drone,on,923500475,110,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450674_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0110.txt
20450675,20401205,drone,on,923500475,115,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450675_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0115.txt
20450676,20401205,drone,on,923500475,120,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450676_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0120.txt
20450677,20401205,drone,on,923500475,125,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450677_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0125.txt
20450678,20401205,drone,on,923500475,130,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450678_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0130.txt
20450679,20401205,drone,on,923500475,135,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450679_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0135.txt
20450680,20401205,drone,on,923500475,140,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450680_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0140.txt
20450681,20401205,drone,on,923500475,145,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450681_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0145.txt
20450682,20401205,drone,on,923500475,150,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450682_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0150.txt
20450683,20401205,drone,on,923500475,103,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450683_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20401205_e0103.txt
20450684,20401207,drone,off,1963100312,5,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450684_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0005.txt
20450685,20401207,drone,off,1963100312,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450685_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0010.txt
20450686,20401207,drone,off,1963100312,15,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450686_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0015.txt
20450687,20401207,drone,off,1963100312,20,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450687_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0020.txt
20450688,20401207,drone,off,1963100312,25,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450688_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0025.txt
20450689,20401207,drone,off,1963100312,30,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450689_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0030.txt
20450690,20401207,drone,off,1963100312,35,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450690_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0035.txt
20450691,20401207,drone,off,1963100312,40,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450691_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0040.txt
20450692,20401207,drone,off,1963100312,45,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450692_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0045.txt
20450693,20401207,drone,off,1963100312,50,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450693_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0050.txt
20450694,20401207,drone,off,1963100312,55,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450694_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0055.txt
20450695,20401207,drone,off,1963100312,60,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450695_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0060.txt
20450696,20401207,drone,off,1963100312,65,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450696_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0065.txt
20450697,20401207,drone,off,1963100312,70,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450697_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0070.txt
20450698,20401207,drone,off,1963100312,75,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450698_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0075.txt
20450699,20401207,drone,off,1963100312,80,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450699_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0080.txt
20450700,20401207,drone,off,1963100312,85,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450700_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0085.txt
20450701,20401207,drone,off,1963100312,90,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450701_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0090.txt
20450702,20401207,drone,off,1963100312,95,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450702_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0095.txt
20450703,20401207,drone,off,1963100312,100,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450703_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0100.txt
20450705,20401207,drone,off,1963100312,105,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450705_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0105.txt
20450706,20401207,drone,off,1963100312,110,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450706_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0110.txt
20450707,20401207,drone,off,1963100312,115,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450707_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0115.txt
20450708,20401207,drone,off,1963100312,120,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450708_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0120.txt
20450709,20401207,drone,off,1963100312,125,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450709_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0125.txt
20450710,20401207,drone,off,1963100312,130,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450710_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0130.txt
20450711,20401207,drone,off,1963100312,135,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450711_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0135.txt
20450712,20401207,drone,off,1963100312,140,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450712_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0140.txt
20450713,20401207,drone,off,1963100312,145,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450713_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0145.txt
20450714,20401207,drone,off,1963100312,150,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450714_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0150.txt
20450715,20401207,drone,off,1963100312,155,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450715_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0155.txt
20450746,20401207,drone,off,1963100312,160,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450746_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0160.txt
20450747,20401207,drone,off,1963100312,157,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450747_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20401207_e0157.txt
20450748,20401209,drone,off,1073581256,5,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450748_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0005.txt
20450749,20401209,drone,off,1073581256,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450749_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0010.txt
20450750,20401209,drone,off,1073581256,15,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450750_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0015.txt
20450751,20401209,drone,off,1073581256,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450751_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0020.txt
20450752,20401209,drone,off,1073581256,25,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450752_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0025.txt
20450753,20401209,drone,off,1073581256,30,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450753_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0030.txt
20450754,20401209,drone,off,1073581256,35,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450754_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0035.txt
20450755,20401209,drone,off,1073581256,40,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450755_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0040.txt
20450756,20401209,drone,off,1073581256,45,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450756_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0045.txt
20450757,20401209,drone,off,1073581256,50,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450757_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0050.txt
20450758,20401209,drone,off,1073581256,55,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450758_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0055.txt
20450759,20401209,drone,off,1073581256,60,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450759_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0060.txt
20450760,20401209,drone,off,1073581256,65,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450760_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0065.txt
20450761,20401209,drone,off,1073581256,70,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450761_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0070.txt
20450762,20401209,drone,off,1073581256,75,6.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450762_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0075.txt
20450763,20401209,drone,off,1073581256,80,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450763_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0080.txt
20450764,20401209,drone,off,1073581256,85,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450764_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0085.txt
20450765,20401209,drone,off,1073581256,90,5.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450765_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0090.txt
20450766,20401209,drone,off,1073581256,95,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450766_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0095.txt
20450767,20401209,drone,off,1073581256,100,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450767_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0100.txt
20450768,20401209,drone,off,1073581256,105,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450768_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0105.txt
20450769,20401209,drone,off,1073581256,110,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450769_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0110.txt
20450770,20401209,drone,off,1073581256,115,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450770_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0115.txt
20450771,20401209,drone,off,1073581256,120,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450771_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0120.txt
20450772,20401209,drone,off,1073581256,125,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450772_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0125.txt
20450773,20401209,drone,off,1073581256,130,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450773_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0130.txt
20450774,20401209,drone,off,1073581256,135,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450774_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0135.txt
20450775,20401209,drone,off,1073581256,140,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450775_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20401209_e0140.txt
20450776,20401212,drone,off,1472491096,5,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450776_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0005.txt
20450777,20401212,drone,off,1472491096,10,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450777_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0010.txt
20450778,20401212,drone,off,1472491096,15,2.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450778_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0015.txt
20450779,20401212,drone,off,1472491096,20,4.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450779_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0020.txt
20450780,20401212,drone,off,1472491096,25,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450780_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0025.txt
20450781,20401212,drone,off,1472491096,30,3.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450781_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0030.txt
20450782,20401212,drone,off,1472491096,35,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450782_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0035.txt
20450783,20401212,drone,off,1472491096,40,8.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450783_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0040.txt
20450784,20401212,drone,off,1472491096,45,7.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450784_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0045.txt
20450785,20401212,drone,off,1472491096,50,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450785_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0050.txt
20450786,20401212,drone,off,1472491096,55,10.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450786_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0055.txt
20450787,20401212,drone,off,1472491096,60,11.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450787_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0060.txt
20450788,20401212,drone,off,1472491096,65,9.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450788_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20401212_e0065.txt
