"experiment_id","domain","value_head","stage","endpoint","seed","source_training_job_id","snapshot_epoch","checkpoint","evaluation_job_id","score","total","evaluation_state","evaluation_exit_code","evaluation_elapsed","val_valid","val_invalid","source_training_log","source_evaluation_log","source_validation_log","alternate_valid_job_ids","alternate_valid_log_paths"
"MAIN-TERM","rover","off","stage1","final","923500475","20401256","70","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633313/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-5194f74/snapshots/snapshot_70_0.750","20428675","4","20","COMPLETED","0:0","00:18:59","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401256_Tr_rover_rover_orig_novh_c.1_s923500475_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428675_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20401256_e0070.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428675_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20401256_e0070.txt","",""
"MAIN-TERM","rover","off","stage1","final","1073581256","20401250","90","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:53.487394/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-1247c09/snapshots/snapshot_90_0.750","20428133","4","20","COMPLETED","0:0","00:16:13","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401250_Tr_rover_rover_orig_novh_c.1_s1073581256_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428133_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20401250_e0090.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428133_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20401250_e0090.txt","",""
"MAIN-TERM","rover","off","stage1","final","1239739722","20401251","103","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:53.790681/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-7d9a779/snapshots/snapshot_103_0.625","20489258","3","20","COMPLETED","0:0","00:13:04","3","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401251_Tr_rover_rover_orig_novh_c.1_s1239739722_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489258_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20401251_e0103.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489258_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20401251_e0103.txt","",""
"MAIN-TERM","rover","off","stage1","final","1472491096","20401252","114","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:53.487389/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-43e0a7a/snapshots/snapshot_114_0.750","20489259","4","20","COMPLETED","0:0","00:04:33","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401252_Tr_rover_rover_orig_novh_c.1_s1472491096_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489259_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20401252_e0114.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489259_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20401252_e0114.txt","",""
"MAIN-TERM","rover","off","stage1","final","1510771779","20401255","98","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633224/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-17cc32a/snapshots/snapshot_98_0.625","20489260","4","20","COMPLETED","0:0","00:25:56","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401255_Tr_rover_rover_orig_novh_c.1_s1510771779_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489260_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20401255_e0098.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489260_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20401255_e0098.txt","",""
"MAIN-TERM","rover","off","stage1","final","1963100312","20401248","75","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:01.854128/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-2fc32f3/snapshots/snapshot_75_0.625","20428047","4","20","COMPLETED","0:0","00:24:39","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401248_Tr_rover_rover_orig_novh_c.1_s1963100312_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428047_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20401248_e0075.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428047_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20401248_e0075.txt","",""
"MAIN-TERM","rover","off","stage1","final","1972442430","20401257","285","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633180/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-72aea46/snapshots/snapshot_285_0.750","20450965","4","20","COMPLETED","0:0","00:14:30","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401257_Tr_rover_rover_orig_novh_c.1_s1972442430_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450965_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10P_src20401257_e0285.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450965_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10P_src20401257_e0285.txt","",""
"MAIN-TERM","rover","off","stage1","final","2011206605","20401249","94","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:01.854160/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-067843/snapshots/snapshot_94_0.625","20489261","5","20","COMPLETED","0:0","00:17:58","5","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401249_Tr_rover_rover_orig_novh_c.1_s2011206605_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489261_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20401249_e0094.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489261_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20401249_e0094.txt","",""
"MAIN-TERM","rover","off","stage1","final","2082152039","20401254","71","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633221/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-faf7d6/snapshots/snapshot_71_0.625","20489262","2","20","COMPLETED","0:0","00:35:39","2","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401254_Tr_rover_rover_orig_novh_c.1_s2082152039_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489262_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20401254_e0071.txt","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489262_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20401254_e0071.txt","",""
"MAIN-TERM","rover","off","stage2","final","534933607","20489467","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T20:53:44.033810/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911368-3c74d66/snapshots/snapshot_99_1.0000","20545857","4","20","COMPLETED","0:0","00:25:03","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489467_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCT_src20401253_e0174.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545857_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545857_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","923500475","20489468","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T20:55:44.574194/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911369-5194f74/snapshots/snapshot_99_1.0000","20543636","3","20","COMPLETED","0:0","00:26:33","3","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489468_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCT_src20401256_e0070.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543636_Ev_rover_rover_orig_novh_c.1_s923500475_SR10TCP_src20489468_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543636_Ev_rover_rover_orig_novh_c.1_s923500475_SR10TCP_src20489468_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1073581256","20489469","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T20:57:21.875086/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911371-1247c09/snapshots/snapshot_99_1.0000","20545878","4","20","COMPLETED","0:0","00:28:03","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489469_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCT_src20401250_e0090.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545878_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10TCP_src20489469_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545878_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10TCP_src20489469_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1239739722","20489470","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T20:57:21.864309/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911371-7d9a779/snapshots/snapshot_99_1.0000","20545900","4","20","COMPLETED","0:0","00:33:40","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489470_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCT_src20401251_e0103.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545900_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20489470_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545900_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20489470_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1472491096","20489471","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:15:27.100646/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911389-43e0a7a/snapshots/snapshot_99_1.0000","20545921","4","20","COMPLETED","0:0","00:25:23","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489471_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCT_src20401252_e0114.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545921_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20489471_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545921_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20489471_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1510771779","20489472","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:35:11.236366/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911409-17cc32a/snapshots/snapshot_99_1.0000","20545984","4","20","COMPLETED","0:0","00:26:23","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489472_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCT_src20401255_e0098.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545984_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20489472_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545984_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20489472_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1963100312","20489473","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:36:24.252301/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911410-2fc32f3/snapshots/snapshot_99_1.0000","20546028","4","20","COMPLETED","0:0","00:19:55","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489473_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCT_src20401248_e0075.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546028_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10TCP_src20489473_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546028_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10TCP_src20489473_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","1972442430","20489474","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:35:33.836809/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911409-72aea46/snapshots/snapshot_99_1.0000","20546076","4","20","COMPLETED","0:0","00:19:20","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489474_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCT_src20401257_e0285.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546076_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10TCP_src20489474_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546076_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10TCP_src20489474_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","2011206605","20489475","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:40:20.975251/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911414-067843/snapshots/snapshot_99_1.0000","20546109","4","20","COMPLETED","0:0","00:19:22","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489475_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCT_src20401249_e0094.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546109_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20489475_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546109_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20489475_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","final","2082152039","20489476","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T21:47:09.059368/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911421-faf7d6/snapshots/snapshot_99_1.0000","20546131","4","20","COMPLETED","0:0","00:24:47","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489476_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCT_src20401254_e0071.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546131_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20489476_e0099.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546131_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20489476_e0099.txt","",""
"MAIN-TERM","rover","off","stage2","validation_selected","534933607","20489467","0","\home\hersco\bershco-nu-asnets\numeric-asnets\asnets\experiment-results\experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover_mcts-2026-08-24T20:53:44.033810\P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04911368-3c74d66\snapshots/snapshot_0_1.0000","20545837","4","20","COMPLETED","0:0","00:25:55","4","0","/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489467_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCT_src20401253_e0174.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545837_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0000.txt","/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545837_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0000.txt","",""
