job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20944970,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430405_e0002,rover,on,923500475,SR10M,20430405,2,main_val_stage2_selected_mcts,FAILED,1:0,00:01:33,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944970_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430405_e0002.txt,
20943997,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000,rover,on,1073581256,SR10M,20430399,0,main_val_stage2_selected_mcts,FAILED,1:0,00:02:03,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943997_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000.txt,
20944971,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000,rover,on,1073581256,SR10M,20430399,0,main_val_stage2_selected_mcts,RUNNING,0:0,00:15:51,4,5,,,5,67.33;68.87;73.59;69.24,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944971_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000.txt,
20943998,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000,rover,on,1239739722,SR10M,20430400,0,main_val_stage2_selected_mcts,FAILED,1:0,00:01:37,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943998_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000.txt,
20944972,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000,rover,on,1239739722,SR10M,20430400,0,main_val_stage2_selected_mcts,RUNNING,0:0,00:15:20,4,7,,,7,87.63;90.96;95.18;92.05,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944972_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000.txt,
20943999,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430401_e0000,rover,on,1472491096,SR10M,20430401,0,main_val_stage2_selected_mcts,RUNNING,0:0,00:36:33,5,5,,,5,78.24;80.20;85.20;82.12;99.35,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943999_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430401_e0000.txt,
20944000,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430404_e0000,rover,on,1510771779,SR10M,20430404,0,main_val_stage2_selected_mcts,FAILED,1:0,00:01:59,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944000_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430404_e0000.txt,
20944001,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430397_e0001,rover,on,1963100312,SR10M,20430397,1,main_val_stage2_selected_mcts,RUNNING,0:0,00:28:27,5,7,,,7,80.30;80.99;81.37;84.00;107.31,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944001_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430397_e0001.txt,
20944002,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430406_e0000,rover,on,1972442430,SR10M,20430406,0,main_val_stage2_selected_mcts,FAILED,1:0,00:01:38,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944002_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430406_e0000.txt,
20944003,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430398_e0031,rover,on,2011206605,SR10M,20430398,31,main_val_stage2_selected_mcts,FAILED,1:0,00:02:06,0,0,,,0,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944003_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430398_e0031.txt,
20944004,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430403_e0000,rover,on,2082152039,SR10M,20430403,0,main_val_stage2_selected_mcts,RUNNING,0:0,00:25:03,4,4,,,4,69.97;72.98;89.18;102.13,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944004_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430403_e0000.txt,
