evaluation_job_id,stage2_training_job_id,research_question,domain,policy_architecture,value_head,estimator,tree_sampling,seed,stage1_successes,stage1_total,epoch,successes,total,score,evaluation_elapsed,snapshot,source_training_log,evaluation_log
19702027,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,50,14,20,0.7,00:02:39,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_50_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702027_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0050.txt
19702029,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,55,14,20,0.7,00:03:01,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_55_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702029_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0055.txt
19702030,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,60,13,20,0.65,00:03:13,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702030_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0060.txt
19702031,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,65,13,20,0.65,00:03:26,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_65_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702031_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0065.txt
19702032,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,70,13,20,0.65,00:02:40,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_70_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702032_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0070.txt
19702033,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,75,13,20,0.65,00:02:49,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_75_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702033_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0075.txt
19702034,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,80,14,20,0.7,00:02:49,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_80_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702034_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0080.txt
19702035,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,85,13,20,0.65,00:03:34,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_85_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702035_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0085.txt
19702036,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,90,14,20,0.7,00:02:38,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_90_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702036_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0090.txt
19702037,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,95,13,20,0.65,00:03:07,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_95_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702037_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0095.txt
19702038,19668734,RQ3,block_grouping,comparison,on,0.0,-1,2026,16,20,99,13,20,0.65,00:03:16,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.209454/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1e7ea42/snapshots/snapshot_99_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668734_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s2026_K-1_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702038_Ev_block_grouping_comp_orig_vh_c.1_s2026_src19668734_ep0099.txt
19702040,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,0,11,20,0.55,00:02:46,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_0_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702040_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0000.txt
19702041,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,5,11,20,0.55,00:02:36,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_5_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702041_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0005.txt
19702042,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,10,12,20,0.6,00:03:04,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_10_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702042_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0010.txt
19702043,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,15,12,20,0.6,00:02:28,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_15_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702043_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0015.txt
19702044,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,20,14,20,0.7,00:02:48,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_20_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702044_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0020.txt
19702045,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,25,12,20,0.6,00:02:40,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_25_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702045_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0025.txt
19702046,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,30,14,20,0.7,00:03:45,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_30_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702046_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0030.txt
19702047,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,35,16,20,0.8,00:02:44,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_35_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702047_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0035.txt
19702048,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,40,13,20,0.65,00:02:31,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_40_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702048_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0040.txt
19702049,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,45,14,20,0.7,00:02:25,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_45_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702049_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0045.txt
19702051,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,50,14,20,0.7,00:02:19,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_50_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702051_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0050.txt
19702052,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,55,14,20,0.7,00:02:25,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_55_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702052_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0055.txt
19702053,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,60,11,20,0.55,00:03:11,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702053_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0060.txt
19702054,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,65,12,20,0.6,00:03:21,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_65_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702054_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0065.txt
19702055,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,70,12,20,0.6,00:03:41,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_70_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702055_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0070.txt
19702056,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,75,14,20,0.7,00:02:44,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_75_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702056_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0075.txt
19702057,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,80,15,20,0.75,00:02:43,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_80_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702057_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0080.txt
19702058,19668735,RQ3,block_grouping,comparison,on,0.0,0,42,16,20,85,16,20,0.8,00:03:05,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_mcts_hadd_gbfs-2026-07-31T22:06:30.195624/P[domain,instance_7_10_2_1,instance_20_5_2_2,inst...]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04876880-1c80318/snapshots/snapshot_85_1.0000",/home/hersco/training_new_domains/2026-07-31/RQ3_anchored_100/19668735_Re-Tr_block_grouping_comp_mcts_hadd_gbfs_orig_vh_c.1_s42_K0_RQ3_anchored_100.txt,/home/hersco/training_new_domains/2026-08-02/RQ1_RQ3_anchored_every5_policy_only_eval/19702058_Ev_block_grouping_comp_orig_vh_c.1_s42_src19668735_ep0085.txt
